year,eccentricity,semi_major_axis_au,semi_minor_axis_au,mean_distance_au,true_anomaly_rad,heliocentric_x_au,heliocentric_y_au,heliocentric_z_au,orbital_speed_m_s,equilibrium_temp_c,climate_temp_c,phase
1584.6538782318598,0.058394135148782625,1.0,0.9982936066008966,0.9419319451754791,0.11208151030631308,0.8776276017171344,0.003094639673025319,0.10530679304711443,31567.497095646453,-11.398015595336005,15.0,Interglacial
1668.0567139282734,0.058382708523909456,1.0,0.9982942749236882,0.9419784745241548,0.11797481937675768,0.8770481099844831,0.003424485852625489,0.11081923636362753,31566.023349511455,-11.404480339531517,15.0,Interglacial
1751.4595496246873,0.05837069808264427,1.0,0.9982949772513857,0.9420273616527003,0.12386725186027127,0.8764390908184194,0.0037703111561004,0.11632709671818638,31564.475007017256,-11.411272155462257,15.0,Interglacial
1834.8623853211009,0.058358104149374534,1.0,0.9982957135438831,0.9420786023292311,0.12975876469339837,0.8758005726184683,0.0041319768294438355,0.12183015371176169,31562.852214434777,-11.41839037884074,15.0,Interglacial
1918.2652210175145,0.058344927064246106,1.0,0.9982964837591425,0.9421321921200937,0.13564931492398521,0.875132585141772,0.004509337750929269,0.12732818818990826,31561.155124979887,-11.425834313885787,15.0,Interglacial
2001.6680567139283,0.05833116718315392,1.0,0.998297287853198,0.9421881263905277,0.14153885971629568,0.8744351594991717,0.004902242487349302,0.13282098229364736,31559.38389878636,-11.433603233451947,15.0,Interglacial
2085.070892410342,0.05831682487773221,1.0,0.9982981257801599,0.942246400305355,0.14742735635610116,0.8737083281511147,0.005310533352638858,0.13830831950922012,31557.538702877933,-11.441696379163318,15.0,Interglacial
2168.4737281067555,0.05830190053534433,1.0,0.9982989974922176,0.9423070088296988,0.15331476225574447,0.8729521249033895,0.005734046468851768,0.1437899847166732,31555.619711138996,-11.450112961553543,15.0,Interglacial
2251.876563803169,0.05828639455907213,1.0,0.9982999029396448,0.9423699467297316,0.159201034959176,0.8721665849026923,0.006172611829458978,0.14926576423723348,31553.627104284198,-11.458852160211222,15.0,Interglacial
2335.2793994995827,0.05827030736770485,1.0,0.9983008420708024,0.9424352085734524,0.16508613214696105,0.8713517446320229,0.006626053364935832,0.15473544587943378,31551.5610698269,-11.467913123930941,15.0,Interglacial
2418.682235195997,0.05825363939572773,1.0,0.9983018148321441,0.9425027887314926,0.17097001164125827,0.8705076419059151,0.007094189010604658,0.16019881898395233,31549.42180204643,-11.477294970869707,15.0,Interglacial
2502.0850708924104,0.05823639109330998,1.0,0.99830282116822,0.942572681377948,0.17685263141076668,0.8696343158654976,0.007576830776697827,0.16565567446712662,31547.20950195431,-11.486996788708325,15.0,Interglacial
2585.487906588824,0.058218562926292516,1.0,0.9983038610216818,0.9426448804912423,0.18273394957564126,0.8687318069733945,0.008073784820605692,0.17110580486310914,31544.92437725924,-11.497017634818974,15.0,Interglacial
2668.8907422852376,0.05820015537617512,1.0,0.9983049343332873,0.9427193798550165,0.1886139244123762,0.8678001570084604,0.008584851521272613,0.17654900436462956,31542.56664233107,-11.507356536437442,15.0,Interglacial
2752.293577981651,0.058181168940103285,1.0,0.9983060410419058,0.9427961730590465,0.19449251435865436,0.8668394090603544,0.009109825555703516,0.18198506886233104,31540.136518163574,-11.51801249084059,15.0,Interglacial
2835.696413678065,0.05816160413085453,1.0,0.9983071810845225,0.9428752535001875,0.20036967801816133,0.8658496075239546,0.009648495977542448,0.1874137959826488,31537.634232336277,-11.52898446552939,15.0,Interglacial
2919.0992493744784,0.05814146147682436,1.0,0.9983083543962451,0.9429566143833467,0.20624537416536526,0.8648307980936143,0.010200646297683883,0.19283498512420358,31535.060018975055,-11.540271398416621,15.0,Interglacial
3002.5020850708925,0.05812074152201178,1.0,0.9983095609103078,0.9430402487224823,0.2121195617502589,0.8637830277572638,0.01076605456687654,0.19824843749267906,31532.41411871175,-11.55187219801985,15.0,Interglacial
3085.904920767306,0.058099444826004314,1.0,0.9983108005580777,0.9431261493416291,0.21799219990306495,0.8627063447903538,0.011344493460278849,0.20365395613415896,31529.696778642774,-11.56378574365931,15.0,Interglacial
3169.3077564637197,0.05807757196396276,1.0,0.9983120732690609,0.9432143088759508,0.2238632479389024,0.8616007987496502,0.011935730363924356,0.20905134596689723,31526.908252286572,-11.576010885660935,15.0,Interglacial
3252.7105921601333,0.05805512352660528,1.0,0.9983133789709074,0.9433047197728183,0.22973266536241407,0.8604664404668763,0.012539527463054777,0.21444041381149948,31524.04879954016,-11.588546445563509,15.0,Interglacial
3336.113427856547,0.058032100120191325,1.0,0.9983147175894184,0.943397374292914,0.23560041187235353,0.859303322042205,0.013155641832277524,0.21982096841949203,31521.118686634574,-11.601391216331706,15.0,Interglacial
3419.5162635529605,0.058008502366504906,1.0,0.9983160890485514,0.9434922645113609,0.2414664473661312,0.8581114968376063,0.013783825527504196,0.22519282050026002,31518.118186089418,-11.614543962572839,15.0,Interglacial
3502.9190992493745,0.05798433090283758,1.0,0.9983174932704276,0.9435893823188793,0.24733073194431843,0.8568910194700492,0.014423825679625725,0.2305557827463359,31515.047576666293,-11.628003420758773,15.0,Interglacial
3586.321934945788,0.05795958638197097,1.0,0.9983189301753378,0.9436887194229646,0.2531932259151083,0.8556419458045585,0.015075384589879195,0.23590966985701917,31511.907143321445,-11.641768299452167,15.0,Interglacial
3669.7247706422017,0.05793426947215884,1.0,0.9983203996817491,0.9437902673490941,0.2590538897987338,0.8543643329471347,0.015738239826861386,0.24125429856031674,31508.697177157257,-11.65583727953748,15.0,Interglacial
3753.1276063386154,0.057908380857108775,1.0,0.9983219017063124,0.9438940174419544,0.2649126843318404,0.8530582392375311,0.016412124325142753,0.2465894876331849,31505.417975372966,-11.670209014455907,15.0,Interglacial
3836.530442035029,0.057881921235963425,1.0,0.9983234361638685,0.9439999608666965,0.27076957047181477,0.8517237242418977,0.01709676648543604,0.2519150579200668,31502.069841214376,-11.684882130445374,15.0,Interglacial
3919.9332777314426,0.057854891323281324,1.0,0.9983250029674562,0.9441080886102107,0.27662450940106553,0.8503608487452875,0.017791890276272485,0.25723083234970945,31498.653083922687,-11.699855226783995,15.0,Interglacial
4003.3361134278566,0.05782729184901727,1.0,0.9983266020283185,0.9442183914824287,0.2824774625312591,0.8489696747440335,0.01849721533713886,0.2625366359502574,31495.168018682438,-11.715126876038312,15.0,Interglacial
4086.73894912427,0.05779912355850235,1.0,0.9983282332559111,0.944330860117646,0.2883283915075074,0.8475502654379931,0.019212457083027858,0.2678322958626129,31491.614966568566,-11.730695624315103,15.0,Interglacial
4170.141784820684,0.057770387212423446,1.0,0.9983298965579097,0.9444454849758687,0.29417725821250595,0.8461026852226665,0.019937326810354178,0.27311764135205857,31487.994254492583,-11.746559991518154,14.984761515013952,Interglacial
4253.544620517097,0.05774108358680237,1.0,0.9983315918402171,0.9445622563441822,0.30002402477062595,0.8446269996811885,0.020671531804188483,0.27839250381814035,31484.306215148,-11.76271847160757,14.968558404956426,Interglacial
4336.947456213511,0.05771121347297461,1.0,0.9983333190069721,0.9446811643381419,0.3058686535519532,0.8431232755761984,0.02141477544676085,0.2836567168028065,31480.551186954777,-11.77916953286433,14.951686367385054,Interglacial
4420.350291909925,0.05768077767756758,1.0,0.9983350779605569,0.9448021989031858,0.3117111071762799,0.8415915808415873,0.022166757327185878,0.2889101159968088,31476.729514003127,-11.795911618157618,14.934148479562122,Interglacial
4503.753127606338,0.057649777022478546,1.0,0.9983368686016051,0.9449253498160685,0.3175513485170429,0.8400319845741279,0.022927173352360265,0.2941525392443581,31472.8415459964,-11.812943145216536,14.9159479684265,Interglacial
4587.155963302752,0.05761821234485203,1.0,0.9983386908290109,0.9450506066863159,0.3233893407052116,0.8384445570249892,0.023695715858984966,0.29938382654604884,31468.887638193275,-11.830262506904774,14.897088209918305,Interglacial
4670.558798999165,0.057586084497056836,1.0,0.9983405445399369,0.9451779589577017,0.32922504713312384,0.836829369591136,0.02447207372666289,0.30460382006005055,31464.86815134912,-11.84786807149942,14.877572728259508,Interglacial
4753.961634695579,0.05755339434666275,1.0,0.9983424296298228,0.9453073959097429,0.3350584314582679,0.8351864948066171,0.02525593249202337,0.3098123641015756,31460.783451656684,-11.865758182972911,14.857405195190694,Interglacial
4837.364470391994,0.05752014277641664,1.0,0.9983443459923939,0.9454389066592155,0.3408894576070121,0.833516006333747,0.02604697446382489,0.31500930514063213,31456.633910686018,-11.883931161278156,14.836589429164176,Interglacial
4920.767306088407,0.0574863306842183,1.0,0.9983462935196709,0.9455724801616913,0.3467180897782794,0.8318179789541789,0.026844878838987153,0.3201944917980728,31452.419905323717,-11.902385302637356,14.815129394493722,Interglacial
5004.170141784821,0.05745195898309581,1.0,0.9983482721019777,0.9457081052130915,0.35254429244716873,0.8300924885598743,0.027649321819503983,0.32536777483995116,31448.141817711432,-11.921118879833614,14.793029200461081,Interglacial
5087.572977481234,0.05741702860118047,1.0,0.998350281627952,0.9458457704512611,0.35836803036851966,0.8283396121439737,0.028459976730188262,0.33052900717019784,31443.800035183784,-11.94013014250578,14.770293100379655,Interglacial
5170.975813177648,0.05738154048168137,1.0,0.9983523219845533,0.9459854643575613,0.3641892685804235,0.8265594277915655,0.029276514137200657,0.3356780438216355,31439.394950205537,-11.959417317446366,14.746925490615512,Interglacial
5254.378648874062,0.057345495582859486,1.0,0.9983543930570729,0.9461271752584789,0.37000797240767536,0.8247520146703607,0.03009860196731346,0.34081474194534417,31434.926960308218,-11.97897860890231,14.722930909566115,Interglacial
